year,make,model,veh_class,eng_size,cly,trans,fuel,fuel_cons,hwy_lkm,comb_lkm,comb_mpg,emissions
2007,chrysler,crossfire roadster,two-seater,3.2,6,M6,Z,14.1,8.5,11.6,24,267
2007,chrysler,pacifica,suv,3.8,6,AS4,X,13.4,8.7,11.3,25,260
2007,chrysler,pacifica,suv,4,6,AS6,X,14.4,8.8,11.9,24,274
2007,chrysler,pacifica awd,suv,4,6,AS6,X,14.9,9.1,12.3,23,283
2007,chrysler,pt cruiser,suv,2.4,4,A4,X,11,8.1,9.7,29,223
2007,chrysler,pt cruiser,suv,2.4,4,M5,X,9.8,7.5,8.8,32,202
2007,chrysler,pt cruiser convertible,compact,2.4,4,A4,X,11,8.1,9.7,29,223
2007,chrysler,pt cruiser convertible,compact,2.4,4,M5,X,9.8,7.5,8.8,32,202
2007,chrysler,pt turbo,suv,2.4,4,A4,X,11.4,8.1,9.9,29,228
2007,chrysler,pt turbo #,suv,2.4,4,AS4,X,11.4,8.1,9.9,29,228
2007,chrysler,pt turbo #,suv,2.4,4,M5,X,10.4,7.9,9.3,30,214
2007,chrysler,pt turbo convertible,compact,2.4,4,A4,X,11.4,8.1,9.9,29,228
2007,chrysler,pt turbo convertible #,compact,2.4,4,AS4,X,11.4,8.1,9.9,29,228
2007,chrysler,pt turbo convertible #,compact,2.4,4,M5,X,10.4,7.9,9.3,30,214
2007,chrysler,sebring,mid-size,2.4,4,A4,X,9.7,6.6,8.3,34,191
2007,chrysler,sebring,mid-size,3.5,6,A6,X,12.9,7.7,10.6,27,244
2007,chrysler,sebring,mid-size,3.5,6,AS6,X,12.9,7.7,10.6,27,244
2007,chrysler,sebring ffv,mid-size,2.7,6,A4,X,10.8,7.2,9.2,31,212
2007,chrysler,sebring ffv,mid-size,2.7,6,A4,E,15.5,10,13,22,208
2007,chrysler,sebring ffv,mid-size,2.7,6,AS4,X,10.8,7.2,9.2,31,212
2007,chrysler,sebring ffv,mid-size,2.7,6,AS4,E,15.5,10,13,22,208
2007,chrysler,town & country,minivan,3.8,6,A4,X,13.4,8.7,11.3,25,260
2007,dodge,caliber,mid-size,1.8,4,M5,X,8.5,6.8,7.7,37,177
2007,dodge,caliber,mid-size,2,4,AV,X,9,7.3,8.3,34,191
2007,dodge,caliber,mid-size,2.4,4,AV,X,9.8,7.9,9,31,207
2007,dodge,caliber,mid-size,2.4,4,M5,X,9,7.1,8.1,35,186
2007,dodge,caliber awd,mid-size,2.4,4,AV,X,10.1,8.4,9.4,30,216
2007,dodge,caravan,minivan,3.3,6,A4,X,12.2,8.2,10.4,27,239
2007,dodge,caravan c/v,minivan,3.3,6,A4,X,12.2,8.2,10.4,27,239
2007,dodge,caravan ffv,minivan,3.3,6,A4,X,12,8.2,10.3,27,237
2007,dodge,caravan ffv,minivan,3.3,6,A4,E,18.5,12.5,15.8,18,253
2007,dodge,caravan ffv c/v,minivan,3.3,6,A4,X,12,8.2,10.3,27,237
2007,dodge,caravan ffv c/v,minivan,3.3,6,A4,E,18.5,12.5,15.8,18,253
2007,dodge,charger,full-size,2.7,6,A4,X,11.4,7.7,9.7,29,223
2007,dodge,charger,full-size,3.5,6,AS5,X,12.5,8.1,10.5,27,242
2007,dodge,charger (mds),full-size,5.7,8,AS5,X,13.9,8.8,11.6,24,267
2007,dodge,charger awd,full-size,3.5,6,AS5,X,13.9,9,11.7,24,269
2007,dodge,charger awd (mds),full-size,5.7,8,AS5,X,13.6,9,11.6,24,267
2007,dodge,charger srt8,full-size,6.1,8,AS5,Z,16.5,10.9,14,20,322
2007,dodge,dakota,pickup truck: standard,3.7,6,A4,X,14.4,9.8,12.4,23,285
2007,dodge,dakota,pickup truck: standard,3.7,6,M6,X,13.7,9.9,12,24,276
2007,dodge,dakota,pickup truck: standard,4.7,8,A5,X,15.6,10.9,13.5,21,310
2007,dodge,dakota 4x4,pickup truck: standard,3.7,6,A4,X,15.5,11.3,13.6,21,313
2007,dodge,dakota 4x4,pickup truck: standard,3.7,6,M6,X,14.2,10.9,12.7,22,292
2007,dodge,dakota 4x4,pickup truck: standard,4.7,8,A5,X,15.6,10.7,13.4,21,308
2007,dodge,dakota ffv,pickup truck: standard,4.7,8,A5,X,15.6,10.9,13.5,21,310
2007,dodge,dakota ffv,pickup truck: standard,4.7,8,A5,E,23.8,15.5,20.1,14,322
2007,dodge,dakota ffv 4x4,pickup truck: standard,4.7,8,A5,X,15.6,10.7,13.4,21,308
2007,dodge,dakota ffv 4x4,pickup truck: standard,4.7,8,A5,E,24.4,16,20.6,14,330
2007,dodge,durango 4x4 (mds),suv,5.7,8,A5,X,16.5,11.2,14.2,20,327
2007,dodge,durango 4x4 ffv,suv,4.7,8,A5,X,17.2,12.1,14.9,19,343
2007,dodge,durango 4x4 ffv,suv,4.7,8,A5,E,25.6,16.3,21.4,13,342
2007,dodge,grand caravan,minivan,3.3,6,A4,X,12.9,8.5,10.9,26,251
2007,dodge,grand caravan,minivan,3.8,6,A4,X,13.4,8.7,11.3,25,260
2007,dodge,grand caravan c/v,minivan,3.3,6,A4,X,12.2,8.2,10.4,27,239
2007,dodge,grand caravan ffv,minivan,3.3,6,A4,X,12.9,8.5,10.9,26,251
2007,dodge,grand caravan ffv,minivan,3.3,6,A4,E,18.5,12.5,15.8,18,253
2007,dodge,grand caravan ffv c/v,minivan,3.3,6,A4,X,12,8.2,10.3,27,237
2007,dodge,grand caravan ffv c/v,minivan,3.3,6,A4,E,18.5,12.5,15.8,18,253
2007,dodge,magnum,suv,2.7,6,A4,X,11.4,7.7,9.7,29,223
2007,dodge,magnum,suv,3.5,6,AS5,X,12.5,8.1,10.5,27,242
2007,dodge,magnum (mds),suv,5.7,8,AS5,X,13.9,8.8,11.6,24,267
2007,dodge,magnum awd,suv,3.5,6,AS5,X,13.9,9,11.7,24,269
2007,dodge,magnum awd (mds),suv,5.7,8,AS5,X,13.6,9,11.6,24,267
2007,dodge,magnum srt8,suv,6.1,8,AS5,Z,16.5,10.9,14,20,322
2007,dodge,nitro,suv,3.7,6,A4,X,13.2,9.1,11.3,25,260
2007,dodge,nitro,suv,3.7,6,M6,X,12.8,8.9,11,26,253
2007,dodge,nitro,suv,4,6,A5,X,13.1,9.5,11.5,25,264
2007,dodge,nitro 4x4,suv,3.7,6,A4,X,13.5,9.5,11.7,24,269
2007,dodge,nitro 4x4,suv,3.7,6,M6,X,13,9,11.2,25,258
2007,dodge,nitro 4x4,suv,4,6,A5,X,13.6,10,12,24,276
2007,dodge,ram 1500,pickup truck: standard,3.7,6,A4,X,14.8,10.3,12.7,22,292
2007,dodge,ram 1500,pickup truck: standard,3.7,6,M6,X,13.5,10.3,12.1,23,278
2007,dodge,ram 1500,pickup truck: standard,4.7,8,M6,X,16.8,11.7,14.5,19,334
2007,dodge,ram 1500 (mds),pickup truck: standard,5.7,8,A5,X,16,10.8,13.7,21,315
2007,dodge,ram 1500 4x4,pickup truck: standard,4.7,8,M6,X,17,12.3,14.9,19,343
2007,dodge,ram 1500 4x4 (mds),pickup truck: standard,5.7,8,A5,X,16.6,11.3,14.2,20,327
2007,dodge,ram 1500 ffv,pickup truck: standard,4.7,8,A5,X,17.3,11.7,14.8,19,340
2007,dodge,ram 1500 ffv,pickup truck: standard,4.7,8,A5,E,25.9,16.6,21.7,13,347
2007,dodge,ram 1500 ffv 4x4,pickup truck: standard,4.7,8,A5,X,17.2,12.1,14.9,19,343
2007,dodge,ram 1500 ffv 4x4,pickup truck: standard,4.7,8,A5,E,25.6,16.3,21.4,13,342
2007,ferrari,599 gtb fiorano,mid-size,6,12,AS6,Z,21.2,14.5,18.1,16,416
2007,ferrari,599 gtb fiorano,mid-size,6,12,M6,Z,21.2,14.6,18.3,15,421
2007,ferrari,612 scaglietti,mid-size,5.7,12,AS6,Z,22.8,12.8,18.3,15,421
2007,ferrari,612 scaglietti,mid-size,5.7,12,M6,Z,22.3,13,18.1,16,416
2007,ferrari,f430 coupe,two-seater,4.3,8,AS6,Z,19.1,12.3,16,18,368
2007,ferrari,f430 coupe,two-seater,4.3,8,M6,Z,18.8,12.4,15.9,18,366
2007,ferrari,f430 spider,two-seater,4.3,8,AS6,Z,19.1,12.3,16,18,368
2007,ferrari,f430 spider,two-seater,4.3,8,M6,Z,18.8,12.4,15.9,18,366
2007,ford,crown victoria,full-size,4.6,8,A4,X,14.1,8.8,11.7,24,269
2007,ford,crown victoria,full-size,4.6,8,A4,X,14.3,9.3,12,24,276
2007,ford,crown victoria,full-size,4.6,8,A4,E,18.4,12.5,15.7,18,251
2007,ford,edge,suv,3.5,6,A6,X,13,8.5,11,26,253
2007,ford,edge 4x4,suv,3.5,6,A6,X,13.5,9.1,11.4,25,262
2007,ford,escape,suv,2.3,4,A4,X,10.5,8.4,9.5,30,218
2007,ford,escape,suv,2.3,4,M5,X,10,7.4,8.8,32,202
2007,ford,escape,suv,3,6,A4,X,11.9,8.8,10.5,27,242
2007,ford,escape 4x4,suv,2.3,4,A4,X,11.3,8.8,10.2,28,235
2007,ford,escape 4x4,suv,3,6,A4,X,12.5,9.4,11.1,25,255
2007,ford,escape hybrid,suv,2.3,4,AV,X,6.4,6.9,6.6,43,152
2007,ford,escape hybrid 4x4,suv,2.3,4,AV,X,7.3,7.4,7.4,38,170
2007,ford,explorer 4x4,suv,4,6,A5,X,16.7,11.4,14.3,20,329
2007,ford,explorer 4x4,suv,4.6,8,A6,X,16.8,11,14.2,20,327
2007,ford,explorer sport trac,pickup truck: standard,4,6,A5,X,15.7,10.5,13.4,21,308
2007,ford,explorer sport trac,pickup truck: standard,4.6,8,A6,X,16.5,10.7,13.9,20,320
2007,ford,explorer sport trac 4x4,pickup truck: standard,4,6,A5,X,16.7,11.4,14.3,20,329
2007,ford,explorer sport trac 4x4,pickup truck: standard,4.6,8,A6,X,16.8,11,14.2,20,327
2007,ford,f150,pickup truck: standard,4.2,6,A4,X,15.1,10.7,13.1,22,301
2007,ford,f150,pickup truck: standard,4.2,6,M5,X,15.1,10.5,13,22,299
2007,ford,f150,pickup truck: standard,4.6,8,A4,X,15.8,10.9,13.6,21,313
2007,ford,f150,pickup truck: standard,5.4,8,A4,X,16.2,11.6,14.1,20,324
2007,ford,f150 4x4,pickup truck: standard,4.6,8,A4,X,16.2,11.7,14.2,20,327
2007,ford,f150 4x4,pickup truck: standard,5.4,8,A4,X,17.1,12.3,15,19,345
2007,ford,f150 ffv,pickup truck: standard,5.4,8,A4,X,16,11.4,13.9,20,320
2007,ford,f150 ffv,pickup truck: standard,5.4,8,A4,E,21.6,15.5,18.9,15,302
2007,ford,f150 ffv 4x4,pickup truck: standard,5.4,8,A4,X,17.1,12.3,14.9,19,343
2007,ford,f150 ffv 4x4,pickup truck: standard,5.4,8,A4,E,22.8,16.5,20,14,320
2007,ford,five-hundred,mid-size,3,6,A6,X,11.2,7.5,9.5,30,218
2007,ford,five-hundred awd,mid-size,3,6,AV,X,12.6,8.5,10.8,26,248
2007,ford,focus,compact,2,4,A4,X,9,6.5,7.8,36,179
2007,ford,focus,compact,2,4,M5,X,8.7,5.9,7.4,38,170
2007,ford,focus,compact,2.3,4,M5,X,10.5,6.8,8.8,32,202
2007,ford,focus wagon,station wagon: mid-size,2,4,A4,X,9,6.5,7.8,36,179
2007,ford,focus wagon,station wagon: mid-size,2,4,M5,X,8.7,5.9,7.4,38,170
2007,ford,freestar van,van: cargo,4.2,6,A4,X,14,9.5,12,24,276
2007,ford,freestar wagon,minivan,4.2,6,A4,X,14,9.5,12,24,276
2007,ford,freestyle,suv,3,6,AV,X,11.7,8.1,10.1,28,232
2007,ford,freestyle 4x4,suv,3,6,AV,X,12.6,9,11,26,253
2007,ford,fusion,mid-size,2.3,4,A5,X,10.3,6.9,8.8,32,202
2007,ford,fusion,mid-size,2.3,4,M5,X,10.1,6.9,8.7,32,200
2007,ford,fusion,mid-size,3,6,A6,X,11.7,7.7,9.9,29,228
2007,ford,fusion awd,mid-size,3,6,A6,X,12.6,8.2,10.6,27,244
2007,ford,grand marquis,full-size,4.6,8,A4,X,14.1,8.8,11.7,24,269
2007,ford,grand marquis,full-size,4.6,8,A4,X,14.3,9.3,12,24,276
2007,ford,grand marquis,full-size,4.6,8,A4,E,18.4,12.5,15.7,18,251
2007,ford,mustang,compact,4,6,A5,X,12.9,8.4,10.9,26,251
2007,ford,mustang,compact,4,6,M5,X,12.1,7.8,10.2,28,235
2007,ford,mustang,compact,4.6,8,A5,X,13.9,9.3,11.8,24,271
2007,ford,mustang,compact,4.6,8,M5,X,13.8,8.6,11.4,25,262
2007,ford,mustang,compact,5.4,8,M6,Z,15.4,10.1,13,22,299
2007,ford,ranger,pickup truck: standard,2.3,4,A5,X,11.2,8.3,9.9,29,228
2007,ford,ranger,pickup truck: standard,2.3,4,M5,X,9.9,7.5,8.8,32,202
2007,ford,ranger,pickup truck: standard,3,6,A5,X,14.5,10.2,12.6,22,290
2007,ford,ranger,pickup truck: standard,3,6,M5,X,13.1,9.4,11.4,25,262
2007,ford,ranger,pickup truck: standard,4,6,A5,X,13.9,10.2,12.2,23,281
2007,ford,ranger,pickup truck: standard,4,6,M5,X,14.1,10,12.3,23,283
2007,ford,ranger 4x4,pickup truck: standard,4,6,A5,X,15.7,11.7,13.9,20,320
2007,ford,ranger 4x4,pickup truck: standard,4,6,M5,X,14.2,10.6,12.6,22,290
2007,ford,taurus,mid-size,3,6,A4,X,11.8,8,10.1,28,232
2007,gmc,acadia,suv,3.6,6,A6,X,13,8.3,10.9,26,251
2007,gmc,acadia awd,suv,3.6,6,A6,X,13.5,8.9,11.5,25,264
2007,gmc,canyon,pickup truck: standard,2.9,4,A4,X,13.6,9,11.5,25,264
2007,gmc,canyon,pickup truck: standard,2.9,4,M5,X,12.4,8.3,10.6,27,244
2007,gmc,canyon,pickup truck: standard,3.7,5,A4,X,13.6,9.3,11.7,24,269
2007,gmc,canyon 4x4,pickup truck: standard,2.9,4,A4,X,14.4,9.5,12.2,23,281
2007,gmc,canyon 4x4,pickup truck: standard,2.9,4,M5,X,13.6,9,11.5,25,264
2007,gmc,canyon 4x4,pickup truck: standard,3.7,5,A4,X,14.4,9.6,12.2,23,281
2007,gmc,canyon chassis cab,pickup truck: standard,3.7,5,A4,X,15.2,11.1,13.3,21,306
2007,gmc,canyon crew cab,pickup truck: standard,2.9,4,A4,X,13.6,9,11.5,25,264
2007,gmc,canyon crew cab,pickup truck: standard,2.9,4,M5,X,12.4,8.3,10.6,27,244
2007,gmc,canyon crew cab,pickup truck: standard,3.7,5,A4,X,13.6,9.3,11.7,24,269
2007,gmc,canyon crew cab 4x4,pickup truck: standard,3.7,5,A4,X,14.4,9.8,12.4,23,285
2007,gmc,envoy,suv,4.2,6,A4,X,14.8,9.8,12.6,22,290
2007,gmc,envoy,suv,5.3,8,A4,X,14.8,9.8,12.5,23,288
2007,gmc,envoy 4x4,suv,4.2,6,A4,X,15.3,10.1,12.9,22,297
2007,gmc,envoy 4x4,suv,5.3,8,A4,X,15.4,10.2,13,22,299
2007,gmc,savana cargo,van: cargo,4.3,6,A4,X,16,11.6,14,20,322
2007,gmc,savana cargo,van: cargo,5.3,8,A4,X,14.7,10.4,12.8,22,294
2007,gmc,savana cargo awd,van: cargo,5.3,8,A4,X,15.9,11.3,13.9,20,320
2007,gmc,savana cargo awd ffv,van: cargo,5.3,8,A4,X,16.1,12,14.3,20,329
2007,gmc,savana cargo awd ffv,van: cargo,5.3,8,A4,E,21.4,15.8,18.9,15,302
2007,gmc,savana cargo conv,van: cargo,5.3,8,A4,X,16.3,11.7,14.2,20,327
2007,gmc,savana cargo conv awd,van: cargo,5.3,8,A4,X,17.2,12.7,15.2,19,350
2007,gmc,savana cargo conv awd ffv,van: cargo,5.3,8,A4,X,17.3,12.7,15.2,19,350
2007,gmc,savana cargo conv awd ffv,van: cargo,5.3,8,A4,E,22.8,17.3,20.4,14,326
2007,gmc,savana cargo conv ffv,van: cargo,5.3,8,A4,X,16.8,12,14.7,19,338
2007,gmc,savana cargo conv ffv,van: cargo,5.3,8,A4,E,22.4,16.3,19.6,14,314
2007,gmc,savana cargo ffv,van: cargo,5.3,8,A4,X,15.2,10.5,13.1,22,301
2007,gmc,savana cargo ffv,van: cargo,5.3,8,A4,E,20.1,13.8,17.3,16,277
2007,gmc,savana passenger,van: passenger,5.3,8,A4,X,16.3,11.7,14.2,20,327
2007,gmc,savana passenger awd,van: passenger,5.3,8,A4,X,17.2,12.7,15.2,19,350
2007,gmc,savana passenger awd ffv,van: passenger,5.3,8,A4,X,17.3,12.7,15.2,19,350
2007,gmc,savana passenger awd ffv,van: passenger,5.3,8,A4,E,22.8,17.3,20.4,14,326
2007,gmc,savana passenger ffv,van: passenger,5.3,8,A4,X,16.8,12,14.7,19,338
2007,gmc,savana passenger ffv,van: passenger,5.3,8,A4,E,22.4,16.3,19.6,14,314
2007,gmc,sierra,pickup truck: standard,4.3,6,A4,X,14.1,10.2,12.3,23,283
2007,gmc,sierra,pickup truck: standard,4.8,8,A4,X,14.8,10.6,12.9,22,297
2007,gmc,sierra,pickup truck: standard,5.3,8,A4,X,14.3,9.9,12.3,23,283
2007,gmc,sierra,pickup truck: standard,6,8,A4,X,15.7,11.2,13.7,21,315
2007,gmc,sierra 4x4,pickup truck: standard,4.3,6,A4,X,15,11.3,13.3,21,306
2007,gmc,sierra 4x4,pickup truck: standard,4.8,8,A4,X,15.7,11.5,13.8,20,317
2007,gmc,sierra 4x4,pickup truck: standard,5.3,8,A4,X,15,10.6,13,22,299
2007,gmc,sierra 4x4,pickup truck: standard,6,8,A4,X,16.3,11.7,14.2,20,327
2007,gmc,sierra 4x4 ffv,pickup truck: standard,5.3,8,A4,X,15.1,10.8,13.1,22,301
2007,gmc,sierra 4x4 ffv,pickup truck: standard,5.3,8,A4,E,20.3,14.5,17.7,16,283
2007,gmc,sierra classic,pickup truck: standard,4.3,6,A4,X,13.9,10.1,12.2,23,281
2007,gmc,sierra classic,pickup truck: standard,4.3,6,M5,X,14.4,9.5,12.2,23,281
2007,gmc,sierra classic,pickup truck: standard,4.8,8,A4,X,14.3,10.3,12.5,23,288
2007,gmc,sierra classic,pickup truck: standard,5.3,8,A4,X,14.6,10.4,12.7,22,292
2007,gmc,sierra classic,pickup truck: standard,6,8,A4,Z,16.2,11.6,14.1,20,324
2007,gmc,sierra classic 4x4,pickup truck: standard,4.3,6,A4,X,15,11.4,13.4,21,308
2007,gmc,sierra classic 4x4,pickup truck: standard,4.3,6,M5,X,15.4,10.7,13.3,21,306
2007,gmc,sierra classic 4x4,pickup truck: standard,4.8,8,A4,X,15.4,11.5,13.6,21,313
2007,gmc,sierra classic 4x4,pickup truck: standard,5.3,8,A4,X,15.9,11.3,13.9,20,320
2007,gmc,sierra classic 4x4,pickup truck: standard,6,8,A4,Z,17,12.8,15.1,19,347
2007,gmc,sierra classic 4x4 ffv,pickup truck: standard,5.3,8,A4,X,15.9,11.8,14,20,322
2007,gmc,sierra classic 4x4 ffv,pickup truck: standard,5.3,8,A4,E,21.1,15.6,18.6,15,298
2007,gmc,sierra classic ffv,pickup truck: standard,5.3,8,A4,X,15.1,10.4,13,22,299
2007,gmc,sierra classic ffv,pickup truck: standard,5.3,8,A4,E,19.9,13.7,17.1,17,274
2007,gmc,sierra denali awd,pickup truck: standard,6.2,8,A6,Z,17.7,10.8,14.6,19,336
2007,gmc,sierra denali classic awd,pickup truck: standard,6,8,A4,Z,17,12.8,15.1,19,347
2007,gmc,sierra ffv,pickup truck: standard,5.3,8,A4,X,14.3,10,12.3,23,283
2007,gmc,sierra ffv,pickup truck: standard,5.3,8,A4,E,19.3,13.4,16.6,17,266
2007,gmc,sierra hybrid classic,pickup truck: standard,5.3,8,A4,X,13.2,10.4,12,24,276
2007,gmc,sierra hybrid classic 4x4,pickup truck: standard,5.3,8,A4,X,14.3,11.3,13,22,299
2007,gmc,yukon,suv,4.8,8,A4,X,15.6,10.6,13.3,21,306
2007,gmc,yukon,suv,5.3,8,A4,X,14.7,9.8,12.5,23,288
2007,gmc,yukon 4x4 ffv,suv,5.3,8,A4,X,15.4,10.4,13.1,22,301
2007,gmc,yukon 4x4 ffv,suv,5.3,8,A4,E,20.6,14,17.6,16,282
2007,gmc,yukon denali awd,suv,6.2,8,A6,Z,17.7,10.8,14.6,19,336
2007,gmc,yukon ffv,suv,5.3,8,A4,X,15,10.1,12.8,22,294
2007,gmc,yukon ffv,suv,5.3,8,A4,E,20.3,13.6,17.2,16,275
2007,gmc,yukon xl,suv,5.3,8,A4,X,14.7,9.8,12.5,23,288
2007,gmc,yukon xl,suv,6,8,A4,X,16.3,11.4,14.1,20,324
2007,gmc,yukon xl 4x4,suv,6,8,A4,X,16.5,11.7,14.3,20,329
2007,gmc,yukon xl 4x4 ffv,suv,5.3,8,A4,X,15.4,10.4,13.1,22,301
2007,gmc,yukon xl 4x4 ffv,suv,5.3,8,A4,E,20.6,14,17.6,16,282
2007,gmc,yukon xl ffv,suv,5.3,8,A4,X,15,10.1,12.8,22,294
2007,gmc,yukon xl ffv,suv,5.3,8,A4,E,20.3,13.6,17.2,16,275
2007,honda,accord,mid-size,2.4,4,A5,X,9.7,6.3,8.2,34,189
2007,honda,accord,mid-size,2.4,4,M5,X,9.1,6.4,7.9,36,182
2007,honda,accord,mid-size,3,6,A5,X,11.5,7.5,9.7,29,223
2007,honda,accord,mid-size,3,6,M6,X,11.4,7.2,9.5,30,218
2007,honda,accord hybrid,mid-size,3,6,A5,X,8.2,6.1,7.2,39,166
2007,honda,civic,subcompact,1.8,4,A5,X,8.2,5.7,7.1,40,163
2007,honda,civic,subcompact,1.8,4,M5,X,7.8,5.7,6.9,41,159
2007,honda,civic,subcompact,2,4,M6,Z,10.2,6.8,8.7,32,200
2007,honda,civic hybrid,compact,1.3,4,AV,X,4.7,4.3,4.5,63,104
2007,honda,cr-v,suv,2.4,4,A5,X,10.2,7.3,8.9,32,205
2007,honda,cr-v awd,suv,2.4,4,A5,X,10.7,7.8,9.4,30,216
2007,honda,element,suv,2.4,4,A5,X,10.5,8.1,9.4,30,216
2007,honda,element,suv,2.4,4,M5,X,11.3,8.7,10.1,28,232
2007,honda,element awd,suv,2.4,4,A5,X,11,8.3,9.8,29,225
2007,honda,element awd,suv,2.4,4,M5,X,11.3,8.8,10.2,28,235
2007,honda,fit,station wagon: small,1.5,4,A5,X,7.8,5.6,6.8,42,156
2007,honda,fit,station wagon: small,1.5,4,AS5,X,8,5.8,7,40,161
2007,honda,fit,station wagon: small,1.5,4,M5,X,7.3,5.8,6.6,43,152
2007,honda,odyssey,minivan,3.5,6,A5,X,12.7,8.2,10.7,26,246
2007,honda,odyssey,minivan,3.5,6,A5,X,13.3,8.5,11.1,25,255
2007,honda,pilot,suv,3.5,6,A5,X,13.3,8.9,11.3,25,260
2007,honda,pilot awd,suv,3.5,6,A5,X,14.1,9.7,12.2,23,281
2007,honda,ridgeline awd,pickup truck: standard,3.5,6,A5,X,14.4,10.1,12.5,23,288
2007,honda,s2000,two-seater,2.2,4,M6,Z,11.8,8.4,10.2,28,235
2007,hummer,h3 4x4,suv,3.7,5,A4,X,15.7,11.5,13.8,20,317
2007,hummer,h3 4x4,suv,3.7,5,M5,X,16.3,11.2,14,20,322
2007,hyundai,accent,compact,1.6,4,A4,X,8.5,6,7.4,38,170
2007,hyundai,accent,compact,1.6,4,M5,X,7.4,6.3,6.9,41,159
2007,hyundai,azera,full-size,3.8,6,A5,X,12.2,7.8,10.2,28,235
2007,hyundai,elantra,mid-size,2,4,A4,X,8.2,6,7.2,39,166
2007,hyundai,elantra,mid-size,2,4,M5,X,8.4,6,7.3,39,168
2007,hyundai,entourage,minivan,3.8,6,A5,X,13.2,8.8,11.2,25,258
2007,hyundai,santa fe,suv,2.7,6,A4,X,11.3,8.4,10,28,230
2007,hyundai,santa fe,suv,2.7,6,M5,X,11.9,8.6,10.4,27,239
2007,hyundai,santa fe,suv,3.3,6,A5,X,12.2,8.8,10.7,26,246
2007,hyundai,santa fe 4x4,suv,3.3,6,A5,X,12.6,9,11,26,253
2007,hyundai,sonata,full-size,2.4,4,A4,X,9.9,6.5,8.3,34,191
2007,hyundai,sonata,full-size,2.4,4,M5,X,9.6,6.3,8.2,34,189
2007,hyundai,sonata,full-size,3.3,6,A5,X,11.5,7.2,9.6,29,221
2007,hyundai,tiburon,subcompact,2,4,A4,X,10.6,7.2,9.1,31,209
2007,hyundai,tiburon,subcompact,2,4,M5,X,10.2,7.1,8.8,32,202
2007,hyundai,tiburon,subcompact,2.7,4,A4,X,12.3,8.3,10.5,27,242
2007,hyundai,tiburon,subcompact,2.7,4,M5,X,12.2,8.1,10.3,27,237
2007,hyundai,tiburon,subcompact,2.7,4,M6,X,12.7,8.2,10.7,26,246
2007,hyundai,tucson,suv,2,4,A4,X,10.7,8,9.5,30,218
2007,hyundai,tucson,suv,2,4,M5,X,10.4,7.8,9.3,30,214
2007,hyundai,tucson,suv,2.7,6,A4,X,11.9,8.4,10.3,27,237
2007,hyundai,tucson 4x4,suv,2.7,6,A4,X,12.3,8.8,10.7,26,246
2007,hyundai,veracruz 4x4,suv,3.8,6,A6,X,13.9,9,11.7,24,269
2007,infiniti,fx35 awd,suv,3.5,6,AS5,Z,14.4,9.9,12.4,23,285
2007,infiniti,fx45 awd,suv,4.5,8,AS5,Z,16.4,11.7,14.3,20,329
2007,infiniti,g35,mid-size,3.5,6,AS5,Z,12.2,8.4,10.5,27,242
2007,infiniti,g35,mid-size,3.5,6,M6,Z,12.2,8,10.3,27,237
2007,infiniti,g35 coupe,subcompact,3.5,6,AS5,Z,12.9,8.7,11,26,253
2007,infiniti,g35 coupe,subcompact,3.5,6,M6,Z,12.1,8.5,10.5,27,242
2007,infiniti,g35x awd,mid-size,3.5,6,AS5,Z,12.6,8.6,10.8,26,248
2007,infiniti,m35,full-size,3.5,6,AS5,Z,13.2,8.6,11.1,25,255
2007,infiniti,m35x awd,full-size,3.5,6,AS5,Z,13.5,9.1,11.5,25,264
2007,infiniti,m45,full-size,4.5,8,AS5,Z,13.5,9.4,11.6,24,267
2007,infiniti,qx56 4x4,suv,5.6,8,A5,Z,18,12,15.3,18,352
2007,jaguar,s-type 3.0,mid-size,3,6,A6,Z,12.4,7.8,10.3,27,237
2007,jaguar,s-type 4.2,mid-size,4.2,8,A6,Z,13,8.3,10.9,26,251
2007,jaguar,s-type r #,mid-size,4.2,8,A6,Z,13.9,9.2,11.8,24,271
2007,jaguar,super v8 #,full-size,4.2,8,A6,Z,13.9,9.1,11.8,24,271
2007,jaguar,vanden plas,full-size,4.2,8,A6,Z,13,8.1,10.8,26,248
2007,jaguar,xj8,compact,4.2,8,A6,Z,12.8,8,10.7,26,246
2007,jaguar,xj8l,full-size,4.2,8,A6,Z,12.8,8,10.7,26,246
2007,jaguar,xjr #,compact,4.2,8,A6,Z,13.9,9.1,11.8,24,271
2007,jaguar,xk,minicompact,4.2,8,A6,Z,13.1,8,10.8,26,248
2007,jaguar,xk convertible,minicompact,4.2,8,A6,Z,13.1,8,10.8,26,248
2007,jaguar,xkr #,minicompact,4.2,8,A6,Z,13.7,8.8,11.5,25,264
2007,jaguar,xkr convertible #,minicompact,4.2,8,A6,Z,13.7,8.8,11.5,25,264
2007,jaguar,x-type,subcompact,3,6,A5,Z,13.2,9,11.3,25,260
2007,jaguar,x-type sport brake,station wagon: small,3,6,A5,Z,13.3,8.9,11.4,25,262
2007,jeep,commander 4x4,suv,3.7,6,A5,X,14.8,10.9,13.1,22,301
2007,jeep,commander 4x4 (mds),suv,5.7,8,A5,X,16.5,11.2,14.2,20,327
2007,jeep,commander 4x4 ffv,suv,4.7,8,A5,X,15.6,10.7,13.4,21,308
